"word","sentence","vampires"
"and",4208,1
"the",4208,1
"mouth",4208,1
"tightens",4208,1
"the",4209,1
"forehead",4209,1
"is",4209,1
"broad",4209,1
"and",4209,1
"fine",4209,1
"rising",4209,1
"at",4209,1
"first",4209,1
"almost",4209,1
"straight",4209,1
"and",4209,1
"then",4209,1
"sloping",4209,1
"back",4209,1
"above",4209,1
"two",4209,1
"bumps",4209,1
"or",4209,1
"ridges",4209,1
"wide",4209,1
"apart",4209,1
"such",4209,1
"a",4209,1
"forehead",4209,1
"that",4209,1
"the",4209,1
"reddish",4209,1
"hair",4209,1
"cannot",4209,1
"possibly",4209,1
"tumble",4209,1
"over",4209,1
"it",4209,1
"but",4209,1
"falls",4209,1
"naturally",4209,1
"back",4209,1
"and",4209,1
"to",4209,1
"the",4209,1
"sides",4209,1
"big",4210,1
"dark",4210,1
"blue",4210,1
"eyes",4210,1
"are",4210,1
"set",4210,1
"widely",4210,1
"apart",4210,1
"and",4210,1
"are",4210,1
"quick",4210,1
"and",4210,1
"tender",4210,1
"or",4210,1
"stern",4210,1
"with",4210,1
"the",4210,1
"man's",4210,1
"moods",4210,1
"he",4211,1
"said",4211,1
"to",4211,1
"me",4211,1
"mrs",4211,1
"harker",4211,1
"is",4211,1
"it",4211,1
"not",4211,1
"i",4212,1
"bowed",4212,1
"assent",4212,1
"that",4213,1
"was",4213,1
"miss",4213,1
"mina",4213,1
"murray",4213,1
"again",4214,1
"i",4214,1
"assented",4214,1
"it",4215,1
"is",4215,1
"mina",4215,1
"murray",4215,1
"that",4215,1
"i",4215,1
"came",4215,1
"to",4215,1
"see",4215,1
"that",4215,1
"was",4215,1
"friend",4215,1
"of",4215,1
"that",4215,1
"poor",4215,1
"dear",4215,1
"child",4215,1
"lucy",4215,1
"westenra",4215,1
"madam",4216,1
"mina",4216,1
"it",4216,1
"is",4216,1
"on",4216,1
"account",4216,1
"of",4216,1
"the",4216,1
"dead",4216,1
"i",4216,1
"come",4216,1
"sir",4217,1
"i",4217,1
"said",4217,1
"you",4217,1
"could",4217,1
"have",4217,1
"no",4217,1
"better",4217,1
"claim",4217,1
"on",4217,1
"me",4217,1
"than",4217,1
"that",4217,1
"you",4217,1
"were",4217,1
"a",4217,1
"friend",4217,1
"and",4217,1
"helper",4217,1
"of",4217,1
"lucy",4217,1
"westenra",4217,1
"and",4218,1
"i",4218,1
"held",4218,1
"out",4218,1
"my",4218,1
"hand",4218,1
"he",4219,1
"took",4219,1
"it",4219,1
"and",4219,1
"said",4219,1
"tenderly",4219,1
"oh",4219,1
"madam",4219,1
"mina",4219,1
"i",4219,1
"knew",4219,1
"that",4219,1
"the",4219,1
"friend",4219,1
"of",4219,1
"that",4219,1
"poor",4219,1
"lily",4219,1
"girl",4219,1
"must",4219,1
"be",4219,1
"good",4219,1
"but",4219,1
"i",4219,1
"had",4219,1
"yet",4219,1
"to",4219,1
"learn",4219,1
"he",4219,1
"finished",4219,1
"his",4219,1
"speech",4219,1
"with",4219,1
"a",4219,1
"courtly",4219,1
"bow",4219,1
"i",4220,1
"asked",4220,1
"him",4220,1
"what",4220,1
"it",4220,1
"was",4220,1
"that",4220,1
"he",4220,1
"wanted",4220,1
"to",4220,1
"see",4220,1
"me",4220,1
"about",4220,1
"so",4220,1
"he",4220,1
"at",4220,1
"once",4220,1
"began",4220,1
"i",4220,1
"have",4220,1
"read",4220,1
"your",4220,1
"letters",4220,1
"to",4220,1
"miss",4220,1
"lucy",4220,1
"forgive",4221,1
"me",4221,1
"but",4221,1
"i",4221,1
"had",4221,1
"to",4221,1
"begin",4221,1
"to",4221,1
"inquire",4221,1
"somewhere",4221,1
"and",4221,1
"there",4221,1
"was",4221,1
"none",4221,1
"to",4221,1
"ask",4221,1
"i",4222,1
"know",4222,1
"that",4222,1
"you",4222,1
"were",4222,1
"with",4222,1
"her",4222,1
"at",4222,1
"whitby",4222,1
"she",4223,1
"sometimes",4223,1
"kept",4223,1
"a",4223,1
"diary",4223,1
"you",4223,1
"need",4223,1
"not",4223,1
"look",4223,1
"surprised",4223,1
"madam",4223,1
"mina",4223,1
"it",4223,1
"was",4223,1
"begun",4223,1
"after",4223,1
"you",4223,1
"had",4223,1
"left",4223,1
"and",4223,1
"was",4223,1
"in",4223,1
"imitation",4223,1
"of",4223,1
"you",4223,1
"and",4223,1
"in",4223,1
"that",4223,1
"diary",4223,1
"she",4223,1
"traces",4223,1
"by",4223,1
"inference",4223,1
"certain",4223,1
"things",4223,1
"to",4223,1
"a",4223,1
"sleep-walking",4223,1
"in",4223,1
"which",4223,1
"she",4223,1
"puts",4223,1
"down",4223,1
"that",4223,1
"you",4223,1
"saved",4223,1
"her",4223,1
"in",4224,1
"great",4224,1
"perplexity",4224,1
"then",4224,1
"i",4224,1
"come",4224,1
"to",4224,1
"you",4224,1
"and",4224,1
"ask",4224,1
"you",4224,1
"out",4224,1
"of",4224,1
"your",4224,1
"so",4224,1
"much",4224,1
"kindness",4224,1
"to",4224,1
"tell",4224,1
"me",4224,1
"all",4224,1
"of",4224,1
"it",4224,1
"that",4224,1
"you",4224,1
"can",4224,1
"remember",4224,1
"i",4225,1
"can",4225,1
"tell",4225,1
"you",4225,1
"i",4225,1
"think",4225,1
"dr",4225,1
"van",4226,1
"helsing",4226,1
"all",4226,1
"about",4226,1
"it",4226,1
"ah",4227,1
"then",4227,1
"you",4227,1
"have",4227,1
"good",4227,1
"memory",4227,1
"for",4227,1
"facts",4227,1
"for",4227,1
"details",4227,1
"it",4228,1
"is",4228,1
"not",4228,1
"always",4228,1
"so",4228,1
"with",4228,1
"young",4228,1
"ladies",4228,1
"no",4229,1
"doctor",4229,1
"but",4229,1
"i",4229,1
"wrote",4229,1
"it",4229,1
"all",4229,1
"down",4229,1
"at",4229,1
"the",4229,1
"time",4229,1
"i",4230,1
"can",4230,1
"show",4230,1
"it",4230,1
"to",4230,1
"you",4230,1
"if",4230,1
"you",4230,1
"like",4230,1
"oh",4231,1
"madam",4231,1
"mina",4231,1
"i",4231,1
"will",4231,1
"be",4231,1
"grateful",4231,1
"you",4231,1
"will",4231,1
"do",4231,1
"me",4231,1
"much",4231,1
"favour",4231,1
"i",4232,1
"could",4232,1
"not",4232,1
"resist",4232,1
"the",4232,1
"temptation",4232,1
"of",4232,1
"mystifying",4232,1
"him",4232,1
"a",4232,1
"bit",4232,1
"i",4232,1
"suppose",4232,1
"it",4232,1
"is",4232,1
"some",4232,1
"of",4232,1
"the",4232,1
"taste",4232,1
"of",4232,1
"the",4232,1
"original",4232,1
"apple",4232,1
"that",4232,1
"remains",4232,1
"still",4232,1
"in",4232,1
"our",4232,1
"mouths",4232,1
"so",4232,1
"i",4232,1
"handed",4232,1
"him",4232,1
"the",4232,1
"shorthand",4232,1
"diary",4232,1
"he",4233,1
"took",4233,1
"it",4233,1
"with",4233,1
"a",4233,1
"grateful",4233,1
"bow",4233,1
"and",4233,1
"said",4233,1
"may",4233,1
"i",4233,1
"read",4233,1
"it",4233,1
"if",4234,1
"you",4234,1
"wish",4234,1
"i",4234,1
"answered",4234,1
"as",4234,1
"demurely",4234,1
"as",4234,1
"i",4234,1
"could",4234,1
"he",4235,1
"opened",4235,1
"it",4235,1
"and",4235,1
"for",4235,1
"an",4235,1
"instant",4235,1
"his",4235,1
"face",4235,1
"fell",4235,1
"then",4236,1
"he",4236,1
"stood",4236,1
"up",4236,1
"and",4236,1
"bowed",4236,1
"oh",4237,1
"you",4237,1
"so",4237,1
"clever",4237,1
"woman",4237,1
"he",4238,1
"said",4238,1
"i",4239,1
"knew",4239,1
"long",4239,1
"that",4239,1
"mr",4239,1
"jonathan",4239,1
"was",4239,1
"a",4239,1
"man",4239,1
"of",4239,1
"much",4239,1
"thankfulness",4239,1
"but",4239,1
"see",4239,1
"his",4239,1
"wife",4239,1
"have",4239,1
"all",4239,1
"the",4239,1
"good",4239,1
"things",4239,1
"and",4240,1
"will",4240,1
"you",4240,1
"not",4240,1
"so",4240,1
"much",4240,1
"honour",4240,1
"me",4240,1
"and",4240,1
"so",4240,1
"help",4240,1
"me",4240,1
"as",4240,1
"to",4240,1
"read",4240,1
"it",4240,1
"for",4240,1
"me",4240,1
"alas",4241,1
"i",4242,1
"know",4242,1
"not",4242,1
"the",4242,1
"shorthand",4242,1
"by",4243,1
"this",4243,1
"time",4243,1
"my",4243,1
"little",4243,1
"joke",4243,1
"was",4243,1
"over",4243,1
"and",4243,1
"i",4243,1
"was",4243,1
"almost",4243,1
"ashamed",4243,1
"so",4243,1
"i",4243,1
"took",4243,1
"the",4243,1
"typewritten",4243,1
"copy",4243,1
"from",4243,1
"my",4243,1
"workbasket",4243,1
"and",4243,1
"handed",4243,1
"it",4243,1
"to",4243,1
"him",4243,1
"forgive",4244,1
"me",4244,1
"i",4244,1
"said",4244,1
"i",4244,1
"could",4244,1
"not",4244,1
"help",4244,1
"it",4244,1
"but",4244,1
"i",4244,1
"had",4244,1
"been",4244,1
"thinking",4244,1
"that",4244,1
"it",4244,1
"was",4244,1
"of",4244,1
"dear",4244,1
"lucy",4244,1
"that",4244,1
"you",4244,1
"wished",4244,1
"to",4244,1
"ask",4244,1
"and",4244,1
"so",4244,1
"that",4244,1
"you",4244,1
"might",4244,1
"not",4244,1
"have",4244,1
"time",4244,1
"to",4244,1
"wait",4244,1
"not",4244,1
"on",4244,1
"my",4244,1
"account",4244,1
"but",4244,1
"because",4244,1
"i",4244,1
"know",4244,1
"your",4244,1
"time",4244,1
"must",4244,1
"be",4244,1
"precious",4244,1
"i",4244,1
"have",4244,1
"written",4244,1
"it",4244,1
"out",4244,1
"on",4244,1
"the",4244,1
"typewriter",4244,1
"for",4244,1
"you",4244,1
"he",4245,1
"took",4245,1
"it",4245,1
"and",4245,1
"his",4245,1
"eyes",4245,1
"glistened",4245,1
"you",4246,1
"are",4246,1
"so",4246,1
"good",4246,1
"he",4246,1
"said",4246,1
"and",4247,1
"may",4247,1
"i",4247,1
"read",4247,1
"it",4247,1
"now",4247,1
"i",4248,1
"may",4248,1
"want",4248,1
"to",4248,1
"ask",4248,1
"you",4248,1
"some",4248,1
"things",4248,1
"when",4248,1
"i",4248,1
"have",4248,1
"read",4248,1
"by",4249,1
"all",4249,1
"means",4249,1
"i",4249,1
"said",4249,1
"read",4249,1
"it",4249,1
"over",4249,1
"whilst",4249,1
"i",4249,1
"order",4249,1
"lunch",4249,1
"and",4249,1
"then",4249,1
"you",4249,1
"can",4249,1
"ask",4249,1
"me",4249,1
"questions",4249,1
"whilst",4249,1
"we",4249,1
"eat",4249,1
"he",4250,1
"bowed",4250,1
"and",4250,1
"settled",4250,1
"himself",4250,1
"in",4250,1
"a",4250,1
"chair",4250,1
"with",4250,1
"his",4250,1
"back",4250,1
"to",4250,1
"the",4250,1
"light",4250,1
"and",4250,1
"became",4250,1
"absorbed",4250,1
"in",4250,1
"the",4250,1
"papers",4250,1
"whilst",4250,1
"i",4250,1
"went",4250,1
"to",4250,1
"see",4250,1
"after",4250,1
"lunch",4250,1
"chiefly",4250,1
"in",4250,1
"order",4250,1
"that",4250,1
"he",4250,1
"might",4250,1
"not",4250,1
"be",4250,1
"disturbed",4250,1
"when",4251,1
"i",4251,1
"came",4251,1
"back",4251,1
"i",4251,1
"found",4251,1
"him",4251,1
"walking",4251,1
"hurriedly",4251,1
"up",4251,1
"and",4251,1
"down",4251,1
"the",4251,1
"room",4251,1
"his",4251,1
"face",4251,1
"all",4251,1
"ablaze",4251,1
"with",4251,1
"excitement",4251,1
"he",4252,1
"rushed",4252,1
"up",4252,1
"to",4252,1
"me",4252,1
"and",4252,1
"took",4252,1
"me",4252,1
"by",4252,1
"both",4252,1
"hands",4252,1
"oh",4253,1
"madam",4253,1
"mina",4253,1
"he",4253,1
"said",4253,1
"how",4253,1
"can",4253,1
"i",4253,1
"say",4253,1
"what",4253,1
"i",4253,1
"owe",4253,1
"to",4253,1
"you",4253,1
"this",4254,1
"paper",4254,1
"is",4254,1
"as",4254,1
"sunshine",4254,1
"it",4255,1
"opens",4255,1
"the",4255,1
"gate",4255,1
"to",4255,1
"me",4255,1
"i",4256,1
"am",4256,1
"daze",4256,1
"i",4256,1
"am",4256,1
"dazzle",4256,1
"with",4256,1
"so",4256,1
"much",4256,1
"light",4256,1
"and",4256,1
"yet",4256,1
"clouds",4256,1
"roll",4256,1
"in",4256,1
"behind",4256,1
"the",4256,1
"light",4256,1
"every",4256,1
"time",4256,1
"but",4257,1
"that",4257,1
"you",4257,1
"do",4257,1
"not",4257,1
"cannot",4257,1
"comprehend",4257,1
"oh",4258,1
"but",4258,1
"i",4258,1
"am",4258,1
"grateful",4258,1
"to",4258,1
"you",4258,1
"you",4258,1
"so",4258,1
"clever",4258,1
"woman",4258,1
"madam",4259,1
"he",4259,1
"said",4259,1
"this",4259,1
"very",4259,1
"solemnly",4259,1
"if",4259,1
"ever",4259,1
"abraham",4259,1
"van",4259,1
"helsing",4259,1
"can",4259,1
"do",4259,1
"anything",4259,1
"for",4259,1
"you",4259,1
"or",4259,1
"yours",4259,1
"i",4259,1
"trust",4259,1
"you",4259,1
"will",4259,1
"let",4259,1
"me",4259,1
"know",4259,1
"it",4260,1
"will",4260,1
"be",4260,1
"pleasure",4260,1
"and",4260,1
"delight",4260,1
"if",4260,1
"i",4260,1
"may",4260,1
"serve",4260,1
"you",4260,1
"as",4260,1
"a",4260,1
"friend",4260,1
"as",4260,1
"a",4260,1
"friend",4260,1
"but",4260,1
"all",4260,1
"i",4260,1
"have",4260,1
"ever",4260,1
"learned",4260,1
"all",4260,1
"i",4260,1
"can",4260,1
"ever",4260,1
"do",4260,1
"shall",4260,1
"be",4260,1
"for",4260,1
"you",4260,1
"and",4260,1
"those",4260,1
"you",4260,1
"love",4260,1
"there",4261,1
"are",4261,1
"darknesses",4261,1
"in",4261,1
"life",4261,1
"and",4261,1
"there",4261,1
"are",4261,1
"lights",4261,1
"you",4261,1
"are",4261,1
"one",4261,1
"of",4261,1
"the",4261,1
"lights",4261,1
"you",4262,1
"will",4262,1
"have",4262,1
"happy",4262,1
"life",4262,1
"and",4262,1
"good",4262,1
"life",4262,1
"and",4262,1
"your",4262,1
"husband",4262,1
"will",4262,1
"be",4262,1
"blessed",4262,1
"in",4262,1
"you",4262,1
"but",4263,1
"doctor",4263,1
"you",4263,1
"praise",4263,1
"me",4263,1
"too",4263,1
"much",4263,1
"and",4263,1
"and",4263,1
"you",4263,1
"do",4263,1
"not",4263,1
"know",4263,1
"me",4263,1
"not",4264,1
"know",4264,1
"you",4264,1
"i",4264,1
"who",4264,1
"am",4264,1
"old",4264,1
"and",4264,1
"who",4264,1
"have",4264,1
"studied",4264,1
"all",4264,1
"my",4264,1
"life",4264,1
"men",4264,1
"and",4264,1
"women",4264,1
"i",4264,1
"who",4264,1
"have",4264,1
"made",4264,1
"my",4264,1
"specialty",4264,1
"the",4264,1
"brain",4264,1
"and",4264,1
"all",4264,1
"that",4264,1
"belongs",4264,1
"to",4264,1
"him",4264,1
"and",4264,1
"all",4264,1
"that",4264,1
"follow",4264,1
"from",4264,1
"him",4264,1
"and",4265,1
"i",4265,1
"have",4265,1
"read",4265,1
"your",4265,1
"diary",4265,1
"that",4265,1
"you",4265,1
"have",4265,1
"so",4265,1
"goodly",4265,1
"written",4265,1
"for",4265,1
"me",4265,1
"and",4265,1
"which",4265,1
"breathes",4265,1
"out",4265,1
"truth",4265,1
"in",4265,1
"every",4265,1
"line",4265,1
"i",4266,1
"who",4266,1
"have",4266,1
"read",4266,1
"your",4266,1
"so",4266,1
"sweet",4266,1
"letter",4266,1
"to",4266,1
"poor",4266,1
"lucy",4266,1
"of",4266,1
"your",4266,1
"marriage",4266,1
"and",4266,1
"your",4266,1
"trust",4266,1
"not",4266,1
"know",4266,1
"you",4266,1
"oh",4267,1
"madam",4267,1
"mina",4267,1
"good",4267,1
"women",4267,1
"tell",4267,1
"all",4267,1
"their",4267,1
"lives",4267,1
"and",4267,1
"by",4267,1
"day",4267,1
"and",4267,1
"by",4267,1
"hour",4267,1
"and",4267,1
"by",4267,1
"minute",4267,1
"such",4267,1
"things",4267,1
"that",4267,1
"angels",4267,1
"can",4267,1
"read",4267,1
"and",4267,1
"we",4267,1
"men",4267,1
"who",4267,1
"wish",4267,1
"to",4267,1
"know",4267,1
"have",4267,1
"in",4267,1
"us",4267,1
"something",4267,1
"of",4267,1
"angels'",4267,1
"eyes",4267,1
"your",4268,1
"husband",4268,1
"is",4268,1
"noble",4268,1
"nature",4268,1
"and",4268,1
"you",4268,1
"are",4268,1
"noble",4268,1
"too",4268,1
"for",4268,1
"you",4268,1
"trust",4268,1
"and",4268,1
"trust",4268,1
"cannot",4268,1
"be",4268,1
"where",4268,1
"there",4268,1
"is",4268,1
"mean",4268,1
"nature",4268,1
"and",4269,1
"your",4269,1
"husband",4269,1
"tell",4269,1
"me",4269,1
"of",4269,1
"him",4269,1
"is",4270,1
"he",4270,1
"quite",4270,1
"well",4270,1
"is",4271,1
"all",4271,1
"that",4271,1
"fever",4271,1
"gone",4271,1
"and",4271,1
"is",4271,1
"he",4271,1
"strong",4271,1
"and",4271,1
"hearty",4271,1
"i",4272,1
"saw",4272,1
"here",4272,1
"an",4272,1
"opening",4272,1
"to",4272,1
"ask",4272,1
"him",4272,1
"about",4272,1
"jonathan",4272,1
"so",4272,1
"i",4272,1
"said",4272,1
"he",4272,1
"was",4272,1
"almost",4272,1
"recovered",4272,1
"but",4272,1
"he",4272,1
"has",4272,1
"been",4272,1
"greatly",4272,1
"upset",4272,1
"by",4272,1
"mr",4272,1
"hawkins's",4272,1
"death",4272,1
"he",4273,1
"interrupted",4273,1
"oh",4273,1
"yes",4273,1
"i",4273,1
"know",4273,1
"i",4273,1
"know",4273,1
"i",4274,1
"have",4274,1
"read",4274,1
"your",4274,1
"last",4274,1
"two",4274,1
"letters",4274,1
"i",4275,1
"went",4275,1
"on",4275,1
"i",4275,1
"suppose",4275,1
"this",4275,1
"upset",4275,1
"him",4275,1
"for",4275,1
"when",4275,1
"we",4275,1
"were",4275,1
"in",4275,1
"town",4275,1
"on",4275,1
"thursday",4275,1
"last",4275,1
"he",4275,1
"had",4275,1
"a",4275,1
"sort",4275,1
"of",4275,1
"shock",4275,1
"a",4276,1
"shock",4276,1
"and",4276,1
"after",4276,1
"brain",4276,1
"fever",4276,1
"so",4276,1
"soon",4276,1
"that",4277,1
"was",4277,1
"not",4277,1
"good",4277,1
"what",4278,1
"kind",4278,1
"of",4278,1
"a",4278,1
"shock",4278,1
"was",4278,1
"it",4278,1
"he",4279,1
"thought",4279,1
"he",4279,1
"saw",4279,1
"some",4279,1
"one",4279,1
"who",4279,1
"recalled",4279,1
"something",4279,1
"terrible",4279,1
"something",4279,1
"which",4279,1
"led",4279,1
"to",4279,1
"his",4279,1
"brain",4279,1
"fever",4279,1
"and",4280,1
"here",4280,1
"the",4280,1
"whole",4280,1
"thing",4280,1
"seemed",4280,1
"to",4280,1
"overwhelm",4280,1
"me",4280,1
"in",4280,1
"a",4280,1
"rush",4280,1
"the",4281,1
"pity",4281,1
"for",4281,1
"jonathan",4281,1
"the",4281,1
"horror",4281,1
"which",4281,1
"he",4281,1
"experienced",4281,1
"the",4281,1
"whole",4281,1
"fearful",4281,1
"mystery",4281,1
"of",4281,1
"his",4281,1
"diary",4281,1
"and",4281,1
"the",4281,1
"fear",4281,1
"that",4281,1
"has",4281,1
"been",4281,1
"brooding",4281,1
"over",4281,1
"me",4281,1
"ever",4281,1
"since",4281,1
"all",4281,1
"came",4281,1
"in",4281,1
"a",4281,1
"tumult",4281,1
"i",4282,1
"suppose",4282,1
"i",4282,1
"was",4282,1
"hysterical",4282,1
"for",4282,1
"i",4282,1
"threw",4282,1
"myself",4282,1
"on",4282,1
"my",4282,1
"knees",4282,1
"and",4282,1
"held",4282,1
"up",4282,1
"my",4282,1
"hands",4282,1
"to",4282,1
"him",4282,1
"and",4282,1
"implored",4282,1
"him",4282,1
"to",4282,1
"make",4282,1
"my",4282,1
"husband",4282,1
"well",4282,1
"again",4282,1
"he",4283,1
"took",4283,1
"my",4283,1
"hands",4283,1
"and",4283,1
"raised",4283,1
"me",4283,1
"up",4283,1
"and",4283,1
"made",4283,1
"me",4283,1
"sit",4283,1
"on",4283,1
"the",4283,1
"sofa",4283,1
"and",4283,1
"sat",4283,1
"by",4283,1
"me",4283,1
"he",4283,1
"held",4283,1
"my",4283,1
"hand",4283,1
"in",4283,1
"his",4283,1
"and",4283,1
"said",4283,1
"to",4283,1
"me",4283,1
"with",4283,1
"oh",4283,1
"such",4283,1
"infinite",4283,1
"sweetness",4283,1
"my",4283,1
"life",4283,1
"is",4283,1
"a",4283,1
"barren",4283,1
"and",4283,1
"lonely",4283,1
"one",4283,1
"and",4283,1
"so",4283,1
"full",4283,1
"of",4283,1
"work",4283,1
"that",4283,1
"i",4283,1
"have",4283,1
"not",4283,1
"had",4283,1
"much",4283,1
"time",4283,1
"for",4283,1
"friendships",4283,1
"but",4283,1
"since",4283,1
"i",4283,1
"have",4283,1
"been",4283,1
"summoned",4283,1
"to",4283,1
"here",4283,1
"by",4283,1
"my",4283,1
"friend",4283,1
"john",4283,1
"seward",4283,1
"i",4283,1
"have",4283,1
"known",4283,1
"so",4283,1
"many",4283,1
"good",4283,1
"people",4283,1
"and",4283,1
"seen",4283,1
"such",4283,1
"nobility",4283,1
"that",4283,1
"i",4283,1
"feel",4283,1
"more",4283,1
"than",4283,1
"ever",4283,1
"and",4283,1
"it",4283,1
"has",4283,1
"grown",4283,1
"with",4283,1
"my",4283,1
"advancing",4283,1
"years",4283,1
"the",4283,1
"loneliness",4283,1
"of",4283,1
"my",4283,1
"life",4283,1
"believe",4284,1
"me",4284,1
"then",4284,1
"that",4284,1
"i",4284,1
"come",4284,1
"here",4284,1
"full",4284,1
"of",4284,1
"respect",4284,1
"for",4284,1
"you",4284,1
"and",4284,1
"you",4284,1
"have",4284,1
"given",4284,1
"me",4284,1
"hope",4284,1
"hope",4284,1
"not",4284,1
"in",4284,1
"what",4284,1
"i",4284,1
"am",4284,1
"seeking",4284,1
"of",4284,1
"but",4284,1
"that",4284,1
"there",4284,1
"are",4284,1
"good",4284,1
"women",4284,1
"still",4284,1
"left",4284,1
"to",4284,1
"make",4284,1
"life",4284,1
"happy",4284,1
"good",4284,1
"women",4284,1
"whose",4284,1
"lives",4284,1
"and",4284,1
"whose",4284,1
"truths",4284,1
"may",4284,1
"make",4284,1
"good",4284,1
"lesson",4284,1
"for",4284,1
"the",4284,1
"children",4284,1
"that",4284,1
"are",4284,1
"to",4284,1
"be",4284,1
"i",4285,1
"am",4285,1
"glad",4285,1
"glad",4285,1
"that",4285,1
"i",4285,1
"may",4285,1
"here",4285,1
"be",4285,1
"of",4285,1
"some",4285,1
"use",4285,1
"to",4285,1
"you",4285,1
"for",4285,1
"if",4285,1
"your",4285,1
"husband",4285,1
"suffer",4285,1
"he",4285,1
"suffer",4285,1
"within",4285,1
"the",4285,1
"range",4285,1
"of",4285,1
"my",4285,1
"study",4285,1
"and",4285,1
"experience",4285,1
"i",4286,1
"promise",4286,1
"you",4286,1
"that",4286,1
"i",4286,1
"will",4286,1
"gladly",4286,1
"do",4286,1
"all",4286,1
"for",4286,1
"him",4286,1
"that",4286,1
"i",4286,1
"can",4286,1
"all",4286,1
"to",4286,1
"make",4286,1
"his",4286,1
"life",4286,1
"strong",4286,1
"and",4286,1
"manly",4286,1
"and",4286,1
"your",4286,1
"life",4286,1
"a",4286,1
"happy",4286,1
"one",4286,1
"now",4287,1
"you",4287,1
"must",4287,1
"eat",4287,1
"you",4288,1
"are",4288,1
"overwrought",4288,1
"and",4288,1
"perhaps",4288,1
"over-anxious",4288,1
"husband",4289,1
"jonathan",4289,1
"would",4289,1
"not",4289,1
"like",4289,1
"to",4289,1
"see",4289,1
"you",4289,1
"so",4289,1
"pale",4289,1
"and",4289,1
"what",4289,1
"he",4289,1
"like",4289,1
"not",4289,1
"where",4289,1
"he",4289,1
"love",4289,1
"is",4289,1
"not",4289,1
"to",4289,1
"his",4289,1
"good",4289,1
"therefore",4290,1
"for",4290,1
"his",4290,1
"sake",4290,1
"you",4290,1
"must",4290,1
"eat",4290,1
"and",4290,1
"smile",4290,1
"you",4291,1
"have",4291,1
"told",4291,1
"me",4291,1
"all",4291,1
"about",4291,1
"lucy",4291,1
"and",4291,1
"so",4291,1
"now",4291,1
"we",4291,1
"shall",4291,1
"not",4291,1
"speak",4291,1
"of",4291,1
"it",4291,1
"lest",4291,1
"it",4291,1
"distress",4291,1
"i",4292,1
"shall",4292,1
"stay",4292,1
"in",4292,1
"exeter",4292,1
"to-night",4292,1
"for",4292,1
"i",4292,1
"want",4292,1
"to",4292,1
"think",4292,1
"much",4292,1
"over",4292,1
"what",4292,1
"you",4292,1
"have",4292,1
"told",4292,1
"me",4292,1
"and",4292,1
"when",4292,1
"i",4292,1
"have",4292,1
"thought",4292,1
"i",4292,1
"will",4292,1
"ask",4292,1
"you",4292,1
"questions",4292,1
"if",4292,1
"i",4292,1
"may",4292,1
"and",4293,1
"then",4293,1
"too",4293,1
"you",4293,1
"will",4293,1
"tell",4293,1
"me",4293,1
"of",4293,1
"husband",4293,1
"jonathan's",4293,1
"trouble",4293,1
"so",4293,1
"far",4293,1
"as",4293,1
"you",4293,1
"can",4293,1
"but",4293,1
"not",4293,1
"yet",4293,1
"you",4294,1
"must",4294,1
"eat",4294,1
"now",4294,1
"afterwards",4294,1
"you",4294,1
"shall",4294,1
"tell",4294,1
"me",4294,1
"all",4294,1
"after",4295,1
"lunch",4295,1
"when",4295,1
"we",4295,1
"went",4295,1
"back",4295,1
"to",4295,1
"the",4295,1
"drawing-room",4295,1
"he",4295,1
"said",4295,1
"to",4295,1
"me",4295,1
"and",4295,1
"now",4295,1
"tell",4295,1
"me",4295,1
"all",4295,1
"about",4295,1
"him",4295,1
"when",4296,1
"it",4296,1
"came",4296,1
"to",4296,1
"speaking",4296,1
"to",4296,1
"this",4296,1
"great",4296,1
"learned",4296,1
"man",4296,1
"i",4296,1
"began",4296,1
"to",4296,1
"fear",4296,1
"that",4296,1
"he",4296,1
"would",4296,1
"think",4296,1
"me",4296,1
"a",4296,1
"weak",4296,1
"fool",4296,1
"and",4296,1
"jonathan",4296,1
"a",4296,1
"madman",4296,1
"that",4296,1
"journal",4296,1
"is",4296,1
"all",4296,1
"so",4296,1
"strange",4296,1
"and",4296,1
"i",4296,1
"hesitated",4296,1
"to",4296,1
"go",4296,1
"on",4296,1
"but",4297,1
